1.01E+01,1.94E+01,1.19E+01,2.40E+01,1.17E+01,2.46E+01,1.25E+01,2.76E+01,1.33E+01,2.86E+01,8.55E+00,1.46E+01,7.00E-02
8.17E+00,1.53E+01,1.01E+01,1.94E+01,1.19E+01,2.40E+01,1.17E+01,2.46E+01,1.25E+01,2.76E+01,1.33E+01,2.86E+01,3.82E-02
1.01E+01,1.87E+01,8.17E+00,1.53E+01,1.01E+01,1.94E+01,1.19E+01,2.40E+01,1.17E+01,2.46E+01,1.25E+01,2.76E+01,9.12E-02
9.91E+00,1.90E+01,1.01E+01,1.87E+01,8.17E+00,1.53E+01,1.01E+01,1.94E+01,1.19E+01,2.40E+01,1.17E+01,2.46E+01,6.57E-02
9.33E+00,1.76E+01,9.91E+00,1.90E+01,1.01E+01,1.87E+01,8.17E+00,1.53E+01,1.01E+01,1.94E+01,1.19E+01,2.40E+01,6.19E-02
7.40E+00,1.50E+01,9.33E+00,1.76E+01,9.91E+00,1.90E+01,1.01E+01,1.87E+01,8.17E+00,1.53E+01,1.01E+01,1.94E+01,5.55E-02
6.61E+00,1.36E+01,7.40E+00,1.50E+01,9.33E+00,1.76E+01,9.91E+00,1.90E+01,1.01E+01,1.87E+01,8.17E+00,1.53E+01,1.38E-01
7.20E+00,1.41E+01,6.61E+00,1.36E+01,7.40E+00,1.50E+01,9.33E+00,1.76E+01,9.91E+00,1.90E+01,1.01E+01,1.87E+01,1.15E-01
4.94E+00,1.34E+01,7.20E+00,1.41E+01,6.61E+00,1.36E+01,7.40E+00,1.50E+01,9.33E+00,1.76E+01,9.91E+00,1.90E+01,1.65E-02
7.01E+00,1.47E+01,4.94E+00,1.34E+01,7.20E+00,1.41E+01,6.61E+00,1.36E+01,7.40E+00,1.50E+01,9.33E+00,1.76E+01,1.69E-01
5.58E+00,1.30E+01,7.01E+00,1.47E+01,4.94E+00,1.34E+01,7.20E+00,1.41E+01,6.61E+00,1.36E+01,7.40E+00,1.50E+01,1.08E-01
5.16E+00,1.29E+01,5.58E+00,1.30E+01,7.01E+00,1.47E+01,4.94E+00,1.34E+01,7.20E+00,1.41E+01,6.61E+00,1.36E+01,1.03E-01
5.58E+00,1.30E+01,5.16E+00,1.29E+01,5.58E+00,1.30E+01,7.01E+00,1.47E+01,4.94E+00,1.34E+01,7.20E+00,1.41E+01,9.41E-02
7.00E+00,1.37E+01,5.58E+00,1.30E+01,5.16E+00,1.29E+01,5.58E+00,1.30E+01,7.01E+00,1.47E+01,4.94E+00,1.34E+01,8.74E-02
7.59E+00,1.41E+01,7.00E+00,1.37E+01,5.58E+00,1.30E+01,5.16E+00,1.29E+01,5.58E+00,1.30E+01,7.01E+00,1.47E+01,6.20E-02
7.59E+00,1.39E+01,7.59E+00,1.41E+01,7.00E+00,1.37E+01,5.58E+00,1.30E+01,5.16E+00,1.29E+01,5.58E+00,1.30E+01,7.25E-03
7.59E+00,1.39E+01,8.55E+00,1.48E+01,8.36E+00,1.53E+01,8.17E+00,1.50E+01,8.74E+00,1.46E+01,8.16E+00,1.41E+01,4.03E-02
7.00E+00,1.33E+01,7.59E+00,1.39E+01,8.55E+00,1.48E+01,8.36E+00,1.53E+01,8.17E+00,1.50E+01,8.74E+00,1.46E+01,7.15E-02
8.55E+00,1.46E+01,7.00E+00,1.33E+01,7.59E+00,1.39E+01,8.55E+00,1.48E+01,8.36E+00,1.53E+01,8.17E+00,1.50E+01,9.47E-02
8.55E+00,1.44E+01,8.55E+00,1.46E+01,7.00E+00,1.33E+01,7.59E+00,1.39E+01,8.55E+00,1.48E+01,8.36E+00,1.53E+01,4.14E-02
8.16E+00,1.39E+01,8.55E+00,1.44E+01,8.55E+00,1.46E+01,7.00E+00,1.33E+01,7.59E+00,1.39E+01,8.55E+00,1.48E+01,5.30E-02
8.93E+00,1.46E+01,8.16E+00,1.39E+01,8.55E+00,1.44E+01,8.55E+00,1.46E+01,7.00E+00,1.33E+01,7.59E+00,1.39E+01,5.94E-02
8.55E+00,1.48E+01,8.93E+00,1.46E+01,8.16E+00,1.39E+01,8.55E+00,1.44E+01,8.55E+00,1.46E+01,7.00E+00,1.33E+01,9.82E-02
8.93E+00,1.46E+01,8.55E+00,1.48E+01,8.93E+00,1.46E+01,8.16E+00,1.39E+01,8.55E+00,1.44E+01,8.55E+00,1.46E+01,7.28E-02
8.93E+00,1.48E+01,8.93E+00,1.46E+01,8.55E+00,1.48E+01,8.93E+00,1.46E+01,8.16E+00,1.39E+01,8.55E+00,1.44E+01,9.74E-02
9.12E+00,1.51E+01,8.93E+00,1.48E+01,8.93E+00,1.46E+01,8.55E+00,1.48E+01,8.93E+00,1.46E+01,8.16E+00,1.39E+01,8.01E-02
9.12E+00,1.51E+01,9.12E+00,1.51E+01,8.93E+00,1.48E+01,8.93E+00,1.46E+01,8.55E+00,1.48E+01,8.93E+00,1.46E+01,6.49E-02
7.20E+00,1.39E+01,9.12E+00,1.51E+01,9.12E+00,1.51E+01,8.93E+00,1.48E+01,8.93E+00,1.46E+01,8.55E+00,1.48E+01,7.82E-02
7.39E+00,1.41E+01,7.20E+00,1.39E+01,9.12E+00,1.51E+01,9.12E+00,1.51E+01,8.93E+00,1.48E+01,8.93E+00,1.46E+01,7.49E-02
6.80E+00,1.33E+01,7.39E+00,1.41E+01,7.20E+00,1.39E+01,9.12E+00,1.51E+01,9.12E+00,1.51E+01,8.93E+00,1.48E+01,5.72E-02
5.15E+00,1.22E+01,6.80E+00,1.33E+01,7.39E+00,1.41E+01,7.20E+00,1.39E+01,9.12E+00,1.51E+01,9.12E+00,1.51E+01,4.35E-02
4.71E+00,1.22E+01,5.15E+00,1.22E+01,6.80E+00,1.33E+01,7.39E+00,1.41E+01,7.20E+00,1.39E+01,9.12E+00,1.51E+01,6.00E-02
5.37E+00,1.24E+01,4.71E+00,1.22E+01,5.15E+00,1.22E+01,6.80E+00,1.33E+01,7.39E+00,1.41E+01,7.20E+00,1.39E+01,6.13E-02
8.17E+00,1.48E+01,5.37E+00,1.24E+01,4.71E+00,1.22E+01,5.15E+00,1.22E+01,6.80E+00,1.33E+01,7.39E+00,1.41E+01,6.23E-02
7.20E+00,1.37E+01,8.17E+00,1.48E+01,5.37E+00,1.24E+01,4.71E+00,1.22E+01,5.15E+00,1.22E+01,6.80E+00,1.33E+01,6.39E-02
5.15E+00,1.24E+01,7.20E+00,1.37E+01,8.17E+00,1.48E+01,5.37E+00,1.24E+01,4.71E+00,1.22E+01,5.15E+00,1.22E+01,5.41E-02
4.71E+00,1.19E+01,5.15E+00,1.24E+01,7.20E+00,1.37E+01,8.17E+00,1.48E+01,5.37E+00,1.24E+01,4.71E+00,1.22E+01,6.70E-02
6.20E+00,1.29E+01,4.71E+00,1.19E+01,5.15E+00,1.24E+01,7.20E+00,1.37E+01,8.17E+00,1.48E+01,5.37E+00,1.24E+01,5.68E-02
5.15E+00,1.24E+01,6.20E+00,1.29E+01,4.71E+00,1.19E+01,5.15E+00,1.24E+01,7.20E+00,1.37E+01,8.17E+00,1.48E+01,3.88E-02
5.15E+00,1.24E+01,5.15E+00,1.24E+01,6.20E+00,1.29E+01,4.71E+00,1.19E+01,5.15E+00,1.24E+01,7.20E+00,1.37E+01,6.48E-02
